var,lo,mi,hi,n_eff,Rhat
ze[850],-1.079884859357233,-0.14113076376543018,0.7878992656516141,15577.58644341351,1.0001658177382113
ze[851],-0.924773368549091,0.0323100938818959,0.9723280429581228,15915.058798328215,0.9996392515882517
ze[852],-1.0397840728732342,-0.11624591599199109,0.8156914880680601,17386.671212456837,0.9997087814396164
ze[853],-0.9617990979704402,-4.501838792558164e-4,0.9377758146737527,16330.235790494426,0.9998724295514478
ze[854],-0.9404182834578135,0.0034715313053454966,0.9437134635476543,18129.21075778826,1.0000853256670978
ze[855],-0.9929956664891548,-0.05108711129087333,0.8909078098496503,15303.681389781743,0.9996547779865399
ze[856],-0.9803326997685684,-0.042222322167979845,0.927477108532106,16025.903947605455,0.9995606940476297
ze[857],-0.8960044624709068,0.06415441281482624,1.003022611357703,15226.95019443011,0.9997070638103105
ze[858],-0.8447466516719295,0.10324557498653317,1.043990766618991,15585.03726541103,0.9996726044724572
ze[859],-0.8375827138378622,0.08990669547244926,1.0051281093275142,16265.612162020814,0.9997689922511219
ze[860],-0.8437862388102447,0.10926941652043437,1.0572767009377966,15827.682253724748,0.9998514982181017
ze[861],-0.8388053439413989,0.08950924173575016,1.0426830868327992,15753.825812038742,0.9997918216086145
ze[862],-0.8951299077867377,0.05958120997160818,0.9861459840172024,17375.24303386543,0.9996049254288885
ze[863],-0.9146115078350748,0.04306404945530404,0.9988092763126093,17005.6273447567,0.9997799464421474
ze[864],-0.9248060538552461,0.020997612284098965,0.982325980062859,15331.227027656694,0.9998291571902029
sig_proc,0.22779582892637212,0.2919849518351721,0.347985820405125,1048.70978850497,1.0028697289420854
sig_obs,0.8204078528278529,0.848873120361363,0.8789868653430973,1796.421735007325,1.0023264499135782
"beta[1,1]",-0.07922790355667512,0.007164906513849656,0.09329914538369959,6538.244780986278,1.0009245388824692
"beta[1,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[1,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[1,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[2,1]",-0.1764548642986434,-0.05378770414744442,0.05946050617328486,4931.792944131116,1.0015020170890603
"beta[2,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[2,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[2,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[3,1]",0.12194964044427094,0.22425159276461482,0.33572400643601286,4495.409623058575,1.0006125102536167
"beta[3,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[3,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[3,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[4,1]",0.029562387828294436,0.13361382859122983,0.24605322639450006,7569.394772354156,1.0000430540292933
"beta[4,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[4,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[4,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[5,1]",0.09890982300363638,0.19593382233062479,0.29908030179292994,5273.622172325559,1.0009147637879425
"beta[5,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[5,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[5,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[6,1]",-0.08957297351317652,0.0012728770445224018,0.09129125425048384,7158.912563697738,1.0005244063197447
"beta[6,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[6,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[6,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[7,1]",-0.18119150763984554,-0.09408380565136432,-0.006908613956098805,6695.816539065606,1.000102986480328
"beta[7,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[7,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[7,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[8,1]",-0.2794452982459035,-0.1551664337138106,-0.03897159607900015,5126.178045490955,1.0006777388126813
"beta[8,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[8,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[8,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[9,1]",0.0225152377406545,0.12270231689945005,0.23298231229458027,4572.407859382215,1.0006845193761928
"beta[9,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[9,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[9,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[10,1]",-0.07043995166658394,0.03053971409609922,0.14517465120195466,8121.551718962847,0.9997093778520296
"beta[10,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[10,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[10,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[11,1]",1.9730667997044108e-4,0.09540142136455443,0.19574472397145432,5146.45498472823,1.000622531022052
"beta[11,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[11,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[11,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[12,1]",-0.19202671271929195,-0.09910195772665777,-0.008923042068016591,6968.8753684605945,0.9999709883735068
"beta[12,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[12,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[12,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[13,1]",-0.22170488312220266,-0.12908958459739484,-0.045200944977692545,7084.0680949090965,1.0001755279862716
"beta[13,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[13,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[13,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[14,1]",-0.31671755422118736,-0.19215068044759231,-0.0756587561305452,5118.5957585145015,1.0007086987822453
"beta[14,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[14,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[14,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[15,1]",-0.017874412360639774,0.0857059475130366,0.1921457474349063,4647.451933511355,1.0004846214052825
"beta[15,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[15,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[15,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[16,1]",-0.10878248895451231,-0.006955132350692797,0.10627723693019117,6945.602375872307,0.9996567394244913
"beta[16,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[16,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[16,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[17,1]",-0.03854193363698004,0.05799433989714479,0.1552561286011794,5070.54874017584,1.0004594516225782
"beta[17,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[17,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[17,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[18,1]",-0.23050394999256282,-0.13712516692453008,-0.0467252458277148,6841.575793232585,1.0002249345851637
"beta[18,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[18,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[18,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[19,1]",-0.23428754977577199,-0.1408861440085005,-0.049574825426749076,6666.4347002819395,0.9999966752358271
"beta[19,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[19,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[19,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[20,1]",-0.32865194236305934,-0.20376034773481072,-0.08485710792979723,4862.3131493525325,1.0007539292708787
"beta[20,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[20,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[20,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[21,1]",-0.02780951844947188,0.07682255793154764,0.18687844150539204,4877.851260680072,1.0001357653090719
"beta[21,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[21,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[21,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[22,1]",-0.118123108584936,-0.01622919836343296,0.09622787943391177,7711.642282643846,0.9997240722020955
"beta[22,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[22,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[22,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[23,1]",-0.04901877945077619,0.047297817513196755,0.15073623555048485,5895.474483396176,1.0001249339928637
"beta[23,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[23,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[23,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[24,1]",-0.24282477004685346,-0.1461241196368931,-0.05491840945335573,6450.637398925474,0.9999813115783052
"beta[24,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[24,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[24,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[25,1]",-0.15345588243239786,-0.06278119410262123,0.02174006705463432,7031.070953807946,1.0002376666625865
"beta[25,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[25,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[25,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[26,1]",-0.2481646647649799,-0.12379078999141478,-0.00825068090926311,4963.155403916831,1.0008639509745936
"beta[26,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[26,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[26,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[27,1]",0.05102816543815277,0.1541075063429015,0.260536471188366,4680.297559391569,1.0002836640172916
"beta[27,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[27,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[27,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[28,1]",-0.04186008147210843,0.06151954594707451,0.17333082716053627,7954.8650717073715,0.9995848432171538
"beta[28,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[28,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[28,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[29,1]",0.02970027076915432,0.12433356168669986,0.22663637670675385,5371.1892420356,1.000334388320468
"beta[29,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[29,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[29,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[30,1]",-0.1623032291649148,-0.07083234580565373,0.020569344143791097,7466.8184809630575,1.0000729818790162
"beta[30,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[30,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[30,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[31,1]",-0.06967076123410344,0.015776227985522646,0.10624951507923722,7861.956861236801,0.9998787712865114
"beta[31,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[31,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[31,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[32,1]",-0.16613151513227048,-0.043628386660766,0.07099216464915406,5605.907549367051,1.0005626364862428
"beta[32,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[32,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[32,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[33,1]",0.13291159293414628,0.2334338814156368,0.34458209028234044,4416.957757539827,1.0005411922957093
"beta[33,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[33,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[33,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[34,1]",0.03706488982634204,0.14355850865359884,0.2580833623903903,7936.5450409057285,0.9996996724533405
"beta[34,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[34,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[34,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[35,1]",0.10609206200814898,0.20677336789967488,0.30956055011937955,5083.236406532699,1.0002751373810657
"beta[35,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[35,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[35,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[36,1]",-0.08156980672485707,0.009718340579857898,0.10214989718446359,7674.57985496369,0.9999990006429932
"beta[36,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[36,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[36,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[37,1]",-0.16778710885195275,-0.0760957898737779,0.012125773075896927,7253.107620762458,0.9996906344236791
"beta[37,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[37,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[37,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[38,1]",-0.2624100319212342,-0.13775733692607206,-0.02122491266671537,5212.577406017123,1.000255229983543
"beta[38,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[38,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[38,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[39,1]",0.03707770693027891,0.14253492257874,0.24879341496571764,4558.73584877539,1.000982255668879
"beta[39,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[39,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[39,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[40,1]",-0.05776263305495067,0.04908436268810306,0.16332554962833257,7806.1190476068705,0.9998138512945886
"beta[40,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[40,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[40,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[41,1]",0.013645565200764369,0.11306155368180568,0.21570967947488812,5590.11691318373,1.000614467570773
"beta[41,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[41,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[41,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[42,1]",-0.1793664078435139,-0.08186610840420544,0.011476344587625795,7016.47648032503,1.0000414513378495
"beta[42,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[42,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[42,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[43,1]",0.04901381441008318,0.14364943059987795,0.23999227503053686,6606.972558733056,0.999838213726764
"beta[43,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[43,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[43,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[44,1]",-0.04287339631448672,0.08186234474405724,0.20208009840319438,5379.682144856328,1.00028807679275
"beta[44,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[44,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[44,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[45,1]",0.2512433238512429,0.36096109390378706,0.48072784417703024,4205.058384467344,1.0013373165367854
"beta[45,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[45,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[45,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[46,1]",0.15786114144455518,0.26720000138948125,0.39600095074942454,6678.033483834849,1.0002598262189721
"beta[46,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[46,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[46,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[47,1]",0.22644660718123474,0.3295382128470051,0.4463413568725084,4763.98502069734,1.0010958394923033
"beta[47,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[47,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[47,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[48,1]",0.03996501992106464,0.13555830352637038,0.2370473072594051,6629.532869217567,0.9999614118919707
"beta[48,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[48,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[48,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[49,1]",0.03354389704438687,0.13488583149552374,0.23930284173351068,5645.635970172436,0.9998803372167191
"beta[49,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[49,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[49,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[50,1]",-0.053686499461159845,0.07244884856989209,0.19876244471499868,5193.5936847879775,0.9998998014710797
"beta[50,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[50,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[50,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[51,1]",0.23131283484517548,0.3514421857288327,0.485740529243949,3622.3877740495973,1.0011998863761409
"beta[51,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[51,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[51,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[52,1]",0.14057520253694486,0.2623053322481068,0.39656340032500614,6346.929978817082,1.0000341720389332
"beta[52,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[52,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[52,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[53,1]",0.21017868535115666,0.3237753865437819,0.4489205754796497,3741.0483005695587,1.0011428027349105
"beta[53,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[53,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[53,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[54,1]",0.026704526093434627,0.12863595553156731,0.2371162689368817,6631.974422760904,0.9999004811588902
"beta[54,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[54,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
"beta[54,4]",-0.12079051473410161,-0.06364545175632291,-0.00989757982781891,6910.537406403326,0.9998505543081373
"beta[55,1]",-0.10635465518332107,-0.019587672146443413,0.06786141061218219,7273.376586034742,0.9998415859424369
"beta[55,2]",0.13079672427870023,0.19860517210497575,0.26708009703704216,8411.845241552983,1.00000479924492
"beta[55,3]",-0.023200722226922668,0.016578154109806495,0.057110440696586245,6258.9467501298095,1.000243746749473
"beta[55,4]",-0.06770745108815485,-0.015033936601615141,0.036916614562305314,7354.699294560959,0.9997750746049069
"beta[56,1]",-0.204969396664977,-0.07991002817401949,0.03558788862587075,5179.584607751995,1.000533038851311
"beta[56,2]",-0.1453383045064845,-0.07561635849978254,-0.009416989350520356,9443.930347063686,0.9998448899877939
"beta[56,3]",0.009651699868644451,0.0678864901659556,0.1282723177167715,4234.907191886548,1.0006910497264898
"beta[56,4]",-0.14410398452383227,-0.08034565633934179,-0.020942237199432015,7356.936910939616,0.9999657505523799
"beta[57,1]",0.0955243027320318,0.19949267322513775,0.3072402023972404,4366.467543379798,1.0006552112002078
"beta[57,2]",-0.21965295039752744,-0.15369477103073637,-0.09016907240960396,7802.176342753448,0.9996661317944824
"beta[57,3]",-0.20223773388488747,-0.15059182653030445,-0.10085710391471323,3743.640738367454,1.0005027369475648
"beta[57,4]",-0.045378511645230435,0.010944151669621937,0.07202909852594873,6301.832726846189,0.9999286892406036
"beta[58,1]",0.0031574801978067773,0.10669830781664305,0.2193092454915056,7400.365156073762,0.9998966936006302
"beta[58,2]",-0.06933924390087626,-0.0021111743956689338,0.0669017991843148,10379.139503400203,0.9997283154269502
"beta[58,3]",-0.13456999106893064,-0.07998890053302554,-0.031864195152208535,7194.3294904821005,0.9996537012852272
"beta[58,4]",-0.12895065614569162,-0.06593828158007768,-0.007663159372856034,8265.230023683303,0.9999501817888242
"beta[59,1]",0.07001007727492164,0.16919104290915316,0.27404326374148547,5397.192659375437,1.0004945227728583
"beta[59,2]",-0.14089896078851152,-0.07603912156644237,-0.010837653316270011,6562.887209747782,1.0003795515948728
"beta[59,3]",-0.17888542181491018,-0.1320765709264341,-0.086656278811848,3845.0091581091083,1.0008521188636623
"beta[59,4]",-0.1656994178272851,-0.10128624379925169,-0.04481237884096945,5585.087275839247,1.0004528882510912
"beta[60,1]",-0.1169301900088284,-0.027268386441737874,0.06712656178440896,7234.673295392068,1.0000259021654407
"beta[60,2]",0.14229616679469648,0.20703887374083482,0.27304128739519684,10041.87293230983,0.9999621309411852
"beta[60,3]",-0.024424020078033227,0.018045958957445617,0.06014654993692867,6135.905635079582,0.9998221846340634
